id,name,acronym,graph_id,rgb_triplet,structure_id_path,structure_set_ids
12998,"Somatosensory areas, layer 6b,SS6b","['layer 6b', 'SS6b']",1,"[24, 128, 100]","[997, 8, 567, 688, 695, 315, 453, 12998]",[]
322,"Primary somatosensory area,SSp",['SSp'],1,"[24, 128, 100]","[997, 8, 567, 688, 695, 315, 453, 322]","[112905828, 691663206, 12, 184527634, 112905813, 114512891, 114512892]"
793,"Primary somatosensory area, layer 1,SSp1","['layer 1', 'SSp1']",1,"[24, 128, 100]","[997, 8, 567, 688, 695, 315, 453, 322, 793]",[]
346,"Primary somatosensory area, layer 2/3,SSp2/3","['layer 2/3', 'SSp2/3']",1,"[24, 128, 100]","[997, 8, 567, 688, 695, 315, 453, 322, 346]",[]
865,"Primary somatosensory area, layer 4,SSp4","['layer 4', 'SSp4']",1,"[24, 128, 100]","[997, 8, 567, 688, 695, 315, 453, 322, 865]",[]
921,"Primary somatosensory area, layer 5,SSp5","['layer 5', 'SSp5']",1,"[24, 128, 100]","[997, 8, 567, 688, 695, 315, 453, 322, 921]",[]
686,"Primary somatosensory area, layer 6a,SSp6a","['layer 6a', 'SSp6a']",1,"[24, 128, 100]","[997, 8, 567, 688, 695, 315, 453, 322, 686]",[]
719,"Primary somatosensory area, layer 6b,SSp6b","['layer 6b', 'SSp6b']",1,"[24, 128, 100]","[997, 8, 567, 688, 695, 315, 453, 322, 719]",[]
353,"Primary somatosensory area, nose,SSp-n","['nose', 'SSp-n']",1,"[24, 128, 100]","[997, 8, 567, 688, 695, 315, 453, 322, 353]","[112905828, 688152357, 691663206, 687527945, 12, 184527634, 167587189, 114512891]"
558,"Primary somatosensory area, nose, layer 1,SSp-n1","['nose', 'layer 1', 'SSp-n1']",1,"[24, 128, 100]","[997, 8, 567, 688, 695, 315, 453, 322, 353, 558]","[667481440, 184527634, 12, 691663206]"
838,"Primary somatosensory area, nose, layer 2/3,SSp-n2/3","['nose', 'layer 2/3', 'SSp-n2/3']",1,"[24, 128, 100]","[997, 8, 567, 688, 695, 315, 453, 322, 353, 838]","[667481441, 184527634, 12, 691663206]"
654,"Primary somatosensory area, nose, layer 4,SSp-n4","['nose', 'layer 4', 'SSp-n4']",1,"[24, 128, 100]","[997, 8, 567, 688, 695, 315, 453, 322, 353, 654]","[184527634, 12, 667481445, 691663206]"
702,"Primary somatosensory area, nose, layer 5,SSp-n5","['nose', 'layer 5', 'SSp-n5']",1,"[24, 128, 100]","[997, 8, 567, 688, 695, 315, 453, 322, 353, 702]","[184527634, 12, 667481446, 691663206]"
889,"Primary somatosensory area, nose, layer 6a,SSp-n6a","['nose', 'layer 6a', 'SSp-n6a']",1,"[24, 128, 100]","[997, 8, 567, 688, 695, 315, 453, 322, 353, 889]","[667481449, 184527634, 12, 691663206]"
929,"Primary somatosensory area, nose, layer 6b,SSp-n6b","['nose', 'layer 6b', 'SSp-n6b']",1,"[24, 128, 100]","[997, 8, 567, 688, 695, 315, 453, 322, 353, 929]","[184527634, 12, 667481450, 691663206]"
329,"Primary somatosensory area, barrel field,SSp-bfd","['barrel field', 'SSp-bfd']",1,"[24, 128, 100]","[997, 8, 567, 688, 695, 315, 453, 322, 329]","[112905828, 688152357, 691663206, 687527945, 12, 184527634, 112905813, 167587189, 114512891, 114512892]"
981,"Primary somatosensory area, barrel field, layer 1,SSp-bfd1","['barrel field', 'layer 1', 'SSp-bfd1']",1,"[24, 128, 100]","[997, 8, 567, 688, 695, 315, 453, 322, 329, 981]","[667481440, 184527634, 12, 691663206]"
201,"Primary somatosensory area, barrel field, layer 2/3,SSp-bfd2/3","['barrel field', 'layer 2/3', 'SSp-bfd2/3']",1,"[24, 128, 100]","[997, 8, 567, 688, 695, 315, 453, 322, 329, 201]","[667481441, 184527634, 12, 691663206]"
1047,"Primary somatosensory area, barrel field, layer 4,SSp-bfd4","['barrel field', 'layer 4', 'SSp-bfd4']",1,"[24, 128, 100]","[997, 8, 567, 688, 695, 315, 453, 322, 329, 1047]","[184527634, 12, 667481445, 691663206]"
1070,"Primary somatosensory area, barrel field, layer 5,SSp-bfd5","['barrel field', 'layer 5', 'SSp-bfd5']",1,"[24, 128, 100]","[997, 8, 567, 688, 695, 315, 453, 322, 329, 1070]","[184527634, 12, 667481446, 691663206]"
1038,"Primary somatosensory area, barrel field, layer 6a,SSp-bfd6a","['barrel field', 'layer 6a', 'SSp-bfd6a']",1,"[24, 128, 100]","[997, 8, 567, 688, 695, 315, 453, 322, 329, 1038]","[667481449, 184527634, 12, 691663206]"
1062,"Primary somatosensory area, barrel field, layer 6b,SSp-bfd6b","['barrel field', 'layer 6b', 'SSp-bfd6b']",1,"[24, 128, 100]","[997, 8, 567, 688, 695, 315, 453, 322, 329, 1062]","[667481450, 184527634, 12, 691663206]"
480149202,"Rostrolateral lateral visual area,VISrll",['VISrll'],1,"[24, 128, 100]","[997, 8, 567, 688, 695, 315, 453, 322, 329, 480149202]",[]
480149206,"Rostrolateral lateral visual area, layer 1,VISrll1","['layer 1', 'VISrll1']",1,"[24, 128, 100]","[997, 8, 567, 688, 695, 315, 453, 322, 329, 480149202, 480149206]",[]
480149210,"Rostrolateral lateral visual area, layer 2/3,VISrll2/3","['layer 2/3', 'VISrll2/3']",1,"[24, 128, 100]","[997, 8, 567, 688, 695, 315, 453, 322, 329, 480149202, 480149210]",[]
480149214,"Rostrolateral lateral visual area, layer 4,VISrll4","['layer 4', 'VISrll4']",1,"[24, 128, 100]","[997, 8, 567, 688, 695, 315, 453, 322, 329, 480149202, 480149214]",[]
480149218,"Rostrolateral lateral visual area,layer 5,VISrll5","['layer 5', 'VISrll5']",1,"[24, 128, 100]","[997, 8, 567, 688, 695, 315, 453, 322, 329, 480149202, 480149218]",[]
480149222,"Rostrolateral lateral visual area, layer 6a,VISrll6a","['layer 6a', 'VISrll6a']",1,"[24, 128, 100]","[997, 8, 567, 688, 695, 315, 453, 322, 329, 480149202, 480149222]",[]
480149226,"Rostrolateral lateral visual area, layer 6b,VISrll6b","['layer 6b', 'VISrll6b']",1,"[24, 128, 100]","[997, 8, 567, 688, 695, 315, 453, 322, 329, 480149202, 480149226]",[]
337,"Primary somatosensory area, lower limb,SSp-ll","['lower limb', 'SSp-ll']",1,"[24, 128, 100]","[997, 8, 567, 688, 695, 315, 453, 322, 337]","[112905828, 688152357, 691663206, 687527945, 12, 184527634, 167587189, 114512891]"
1030,"Primary somatosensory area, lower limb, layer 1,SSp-ll1","['lower limb', 'layer 1', 'SSp-ll1']",1,"[24, 128, 100]","[997, 8, 567, 688, 695, 315, 453, 322, 337, 1030]","[667481440, 184527634, 12, 691663206]"
113,"Primary somatosensory area, lower limb, layer 2/3,SSp-ll2/3","['lower limb', 'layer 2/3', 'SSp-ll2/3']",1,"[24, 128, 100]","[997, 8, 567, 688, 695, 315, 453, 322, 337, 113]","[667481441, 184527634, 12, 691663206]"
1094,"Primary somatosensory area, lower limb, layer 4,SSp-ll4","['lower limb', 'layer 4', 'SSp-ll4']",1,"[24, 128, 100]","[997, 8, 567, 688, 695, 315, 453, 322, 337, 1094]","[184527634, 12, 667481445, 691663206]"
1128,"Primary somatosensory area, lower limb, layer 5,SSp-ll5","['lower limb', 'layer 5', 'SSp-ll5']",1,"[24, 128, 100]","[997, 8, 567, 688, 695, 315, 453, 322, 337, 1128]","[184527634, 12, 667481446, 691663206]"
478,"Primary somatosensory area, lower limb, layer 6a,SSp-ll6a","['lower limb', 'layer 6a', 'SSp-ll6a']",1,"[24, 128, 100]","[997, 8, 567, 688, 695, 315, 453, 322, 337, 478]","[667481449, 184527634, 12, 691663206]"
510,"Primary somatosensory area, lower limb, layer 6b,SSp-ll6b","['lower limb', 'layer 6b', 'SSp-ll6b']",1,"[24, 128, 100]","[997, 8, 567, 688, 695, 315, 453, 322, 337, 510]","[667481450, 184527634, 12, 691663206]"
345,"Primary somatosensory area, mouth,SSp-m","['mouth', 'SSp-m']",1,"[24, 128, 100]","[997, 8, 567, 688, 695, 315, 453, 322, 345]","[112905828, 688152357, 691663206, 687527945, 12, 184527634, 167587189, 114512891]"
878,"Primary somatosensory area, mouth, layer 1,SSp-m1","['mouth', 'layer 1', 'SSp-m1']",1,"[24, 128, 100]","[997, 8, 567, 688, 695, 315, 453, 322, 345, 878]","[667481440, 184527634, 12, 691663206]"
657,"Primary somatosensory area, mouth, layer 2/3,SSp-m2/3","['mouth', 'layer 2/3', 'SSp-m2/3']",1,"[24, 128, 100]","[997, 8, 567, 688, 695, 315, 453, 322, 345, 657]","[667481441, 184527634, 12, 691663206]"
950,"Primary somatosensory area, mouth, layer 4,SSp-m4","['mouth', 'layer 4', 'SSp-m4']",1,"[24, 128, 100]","[997, 8, 567, 688, 695, 315, 453, 322, 345, 950]","[184527634, 12, 667481445, 691663206]"
974,"Primary somatosensory area, mouth, layer 5,SSp-m5","['mouth', 'layer 5', 'SSp-m5']",1,"[24, 128, 100]","[997, 8, 567, 688, 695, 315, 453, 322, 345, 974]","[184527634, 12, 667481446, 691663206]"
1102,"Primary somatosensory area, mouth, layer 6a,SSp-m6a","['mouth', 'layer 6a', 'SSp-m6a']",1,"[24, 128, 100]","[997, 8, 567, 688, 695, 315, 453, 322, 345, 1102]","[667481449, 184527634, 12, 691663206]"
2,"Primary somatosensory area, mouth, layer 6b,SSp-m6b","['mouth', 'layer 6b', 'SSp-m6b']",1,"[24, 128, 100]","[997, 8, 567, 688, 695, 315, 453, 322, 345, 2]","[667481450, 184527634, 12, 691663206]"
369,"Primary somatosensory area, upper limb,SSp-ul","['upper limb', 'SSp-ul']",1,"[24, 128, 100]","[997, 8, 567, 688, 695, 315, 453, 322, 369]","[112905828, 688152357, 691663206, 687527945, 12, 184527634, 167587189, 114512891]"
450,"Primary somatosensory area, upper limb, layer 1,SSp-ul1","['upper limb', 'layer 1', 'SSp-ul1']",1,"[24, 128, 100]","[997, 8, 567, 688, 695, 315, 453, 322, 369, 450]","[667481440, 184527634, 12, 691663206]"
854,"Primary somatosensory area, upper limb, layer 2/3,SSp-ul2/3","['upper limb', 'layer 2/3', 'SSp-ul2/3']",1,"[24, 128, 100]","[997, 8, 567, 688, 695, 315, 453, 322, 369, 854]","[667481441, 184527634, 12, 691663206]"
577,"Primary somatosensory area, upper limb, layer 4,SSp-ul4","['upper limb', 'layer 4', 'SSp-ul4']",1,"[24, 128, 100]","[997, 8, 567, 688, 695, 315, 453, 322, 369, 577]","[184527634, 12, 667481445, 691663206]"
625,"Primary somatosensory area, upper limb, layer 5,SSp-ul5","['upper limb', 'layer 5', 'SSp-ul5']",1,"[24, 128, 100]","[997, 8, 567, 688, 695, 315, 453, 322, 369, 625]","[184527634, 12, 667481446, 691663206]"
945,"Primary somatosensory area, upper limb, layer 6a,SSp-ul6a","['upper limb', 'layer 6a', 'SSp-ul6a']",1,"[24, 128, 100]","[997, 8, 567, 688, 695, 315, 453, 322, 369, 945]","[667481449, 184527634, 12, 691663206]"
1026,"Primary somatosensory area, upper limb, layer 6b,SSp-ul6b","['upper limb', 'layer 6b', 'SSp-ul6b']",1,"[24, 128, 100]","[997, 8, 567, 688, 695, 315, 453, 322, 369, 1026]","[667481450, 184527634, 12, 691663206]"
361,"Primary somatosensory area, trunk,SSp-tr","['trunk', 'SSp-tr']",1,"[24, 128, 100]","[997, 8, 567, 688, 695, 315, 453, 322, 361]","[112905828, 688152357, 691663206, 687527945, 12, 184527634, 112905813, 167587189, 114512891, 114512892]"
1006,"Primary somatosensory area, trunk, layer 1,SSp-tr1","['trunk', 'layer 1', 'SSp-tr1']",1,"[24, 128, 100]","[997, 8, 567, 688, 695, 315, 453, 322, 361, 1006]","[667481440, 184527634, 12, 691663206]"
670,"Primary somatosensory area, trunk, layer 2/3,SSp-tr2/3","['trunk', 'layer 2/3', 'SSp-tr2/3']",1,"[24, 128, 100]","[997, 8, 567, 688, 695, 315, 453, 322, 361, 670]","[667481441, 184527634, 12, 691663206]"
1086,"Primary somatosensory area, trunk, layer 4,SSp-tr4","['trunk', 'layer 4', 'SSp-tr4']",1,"[24, 128, 100]","[997, 8, 567, 688, 695, 315, 453, 322, 361, 1086]","[184527634, 12, 667481445, 691663206]"
1111,"Primary somatosensory area, trunk, layer 5,SSp-tr5","['trunk', 'layer 5', 'SSp-tr5']",1,"[24, 128, 100]","[997, 8, 567, 688, 695, 315, 453, 322, 361, 1111]","[184527634, 12, 667481446, 691663206]"
9,"Primary somatosensory area, trunk, layer 6a,SSp-tr6a","['trunk', 'layer 6a', 'SSp-tr6a']",1,"[24, 128, 100]","[997, 8, 567, 688, 695, 315, 453, 322, 361, 9]","[667481449, 184527634, 12, 691663206]"
461,"Primary somatosensory area, trunk, layer 6b,SSp-tr6b","['trunk', 'layer 6b', 'SSp-tr6b']",1,"[24, 128, 100]","[997, 8, 567, 688, 695, 315, 453, 322, 361, 461]","[667481450, 184527634, 12, 691663206]"
182305689,"Primary somatosensory area, unassigned,SSp-un","['unassigned', 'SSp-un']",1,"[24, 128, 100]","[997, 8, 567, 688, 695, 315, 453, 322, 182305689]","[112905828, 688152357, 691663206, 687527945, 12, 184527634, 167587189, 114512891]"
182305693,"Primary somatosensory area, unassigned, layer 1,SSp-un1","['unassigned', 'layer 1', 'SSp-un1']",1,"[24, 128, 100]","[997, 8, 567, 688, 695, 315, 453, 322, 182305689, 182305693]","[667481440, 184527634, 12, 691663206]"
182305697,"Primary somatosensory area, unassigned, layer 2/3,SSp-un2/3","['unassigned', 'layer 2/3', 'SSp-un2/3']",1,"[24, 128, 100]","[997, 8, 567, 688, 695, 315, 453, 322, 182305689, 182305697]","[667481441, 184527634, 12, 691663206]"
182305701,"Primary somatosensory area, unassigned, layer 4,SSp-un4","['unassigned', 'layer 4', 'SSp-un4']",1,"[24, 128, 100]","[997, 8, 567, 688, 695, 315, 453, 322, 182305689, 182305701]","[184527634, 12, 667481445, 691663206]"
182305705,"Primary somatosensory area, unassigned, layer 5,SSp-un5","['unassigned', 'layer 5', 'SSp-un5']",1,"[24, 128, 100]","[997, 8, 567, 688, 695, 315, 453, 322, 182305689, 182305705]","[667481446, 184527634, 12, 691663206]"
182305709,"Primary somatosensory area, unassigned, layer 6a,SSp-un6a","['unassigned', 'layer 6a', 'SSp-un6a']",1,"[24, 128, 100]","[997, 8, 567, 688, 695, 315, 453, 322, 182305689, 182305709]","[667481449, 184527634, 12, 691663206]"
182305713,"Primary somatosensory area, unassigned, layer 6b,SSp-un6b","['unassigned', 'layer 6b', 'SSp-un6b']",1,"[24, 128, 100]","[997, 8, 567, 688, 695, 315, 453, 322, 182305689, 182305713]","[667481450, 184527634, 12, 691663206]"
378,"Supplemental somatosensory area,SSs",['SSs'],1,"[24, 128, 100]","[997, 8, 567, 688, 695, 315, 453, 378]","[112905828, 688152357, 691663206, 687527945, 12, 184527634, 167587189, 114512891]"
873,"Supplemental somatosensory area, layer 1,SSs1","['layer 1', 'SSs1']",1,"[24, 128, 100]","[997, 8, 567, 688, 695, 315, 453, 378, 873]","[667481440, 184527634, 12, 691663206]"
806,"Supplemental somatosensory area, layer 2/3,SSs2/3","['layer 2/3', 'SSs2/3']",1,"[24, 128, 100]","[997, 8, 567, 688, 695, 315, 453, 378, 806]","[667481441, 184527634, 12, 691663206]"
1035,"Supplemental somatosensory area, layer 4,SSs4","['layer 4', 'SSs4']",1,"[24, 128, 100]","[997, 8, 567, 688, 695, 315, 453, 378, 1035]","[184527634, 12, 667481445, 691663206]"
1090,"Supplemental somatosensory area, layer 5,SSs5","['layer 5', 'SSs5']",1,"[24, 128, 100]","[997, 8, 567, 688, 695, 315, 453, 378, 1090]","[184527634, 12, 667481446, 691663206]"
862,"Supplemental somatosensory area, layer 6a,SSs6a","['layer 6a', 'SSs6a']",1,"[24, 128, 100]","[997, 8, 567, 688, 695, 315, 453, 378, 862]","[667481449, 184527634, 12, 691663206]"
893,"Supplemental somatosensory area, layer 6b,SSs6b","['layer 6b', 'SSs6b']",1,"[24, 128, 100]","[997, 8, 567, 688, 695, 315, 453, 378, 893]","[184527634, 12, 667481450, 691663206]"
1057,"Gustatory areas,GU",['GU'],1,"[0, 156, 117]","[997, 8, 567, 688, 695, 315, 1057]","[3, 112905828, 688152357, 691663206, 687527945, 12, 184527634, 167587189, 114512891]"
36,"Gustatory areas, layer 1,GU1","['layer 1', 'GU1']",1,"[0, 156, 117]","[997, 8, 567, 688, 695, 315, 1057, 36]","[667481440, 184527634, 12, 691663206]"
180,"Gustatory areas, layer 2/3,GU2/3","['layer 2/3', 'GU2/3']",1,"[0, 156, 117]","[997, 8, 567, 688, 695, 315, 1057, 180]","[667481441, 184527634, 12, 691663206]"
148,"Gustatory areas, layer 4,GU4","['layer 4', 'GU4']",1,"[0, 156, 117]","[997, 8, 567, 688, 695, 315, 1057, 148]","[184527634, 12, 667481445, 691663206]"
187,"Gustatory areas, layer 5,GU5","['layer 5', 'GU5']",1,"[0, 156, 117]","[997, 8, 567, 688, 695, 315, 1057, 187]","[184527634, 12, 667481446, 691663206]"
638,"Gustatory areas, layer 6a,GU6a","['layer 6a', 'GU6a']",1,"[0, 156, 117]","[997, 8, 567, 688, 695, 315, 1057, 638]","[667481449, 184527634, 12, 691663206]"
662,"Gustatory areas, layer 6b,GU6b","['layer 6b', 'GU6b']",1,"[0, 156, 117]","[997, 8, 567, 688, 695, 315, 1057, 662]","[184527634, 12, 667481450, 691663206]"
677,"Visceral area,VISC",['VISC'],1,"[17, 173, 131]","[997, 8, 567, 688, 695, 315, 677]","[3, 112905828, 688152357, 691663206, 687527945, 12, 184527634, 167587189, 114512891]"
897,"Visceral area, layer 1,VISC1","['layer 1', 'VISC1']",1,"[17, 173, 131]","[997, 8, 567, 688, 695, 315, 677, 897]","[667481440, 184527634, 12, 691663206]"
1106,"Visceral area, layer 2/3,VISC2/3","['layer 2/3', 'VISC2/3']",1,"[17, 173, 131]","[997, 8, 567, 688, 695, 315, 677, 1106]","[667481441, 184527634, 12, 691663206]"
1010,"Visceral area, layer 4,VISC4","['layer 4', 'VISC4']",1,"[17, 173, 131]","[997, 8, 567, 688, 695, 315, 677, 1010]","[184527634, 12, 667481445, 691663206]"
1058,"Visceral area, layer 5,VISC5","['layer 5', 'VISC5']",1,"[17, 173, 131]","[997, 8, 567, 688, 695, 315, 677, 1058]","[184527634, 12, 667481446, 691663206]"
857,"Visceral area, layer 6a,VISC6a","['layer 6a', 'VISC6a']",1,"[17, 173, 131]","[997, 8, 567, 688, 695, 315, 677, 857]","[667481449, 184527634, 12, 691663206]"
849,"Visceral area, layer 6b,VISC6b","['layer 6b', 'VISC6b']",1,"[17, 173, 131]","[997, 8, 567, 688, 695, 315, 677, 849]","[184527634, 12, 667481450, 691663206]"
247,"Auditory areas,AUD",['AUD'],1,"[1, 147, 153]","[997, 8, 567, 688, 695, 315, 247]","[3, 112905828, 691663206, 12, 184527634, 114512891]"
1011,"Dorsal auditory area,AUDd",['AUDd'],1,"[1, 147, 153]","[997, 8, 567, 688, 695, 315, 247, 1011]","[112905828, 688152357, 691663206, 687527945, 12, 184527634, 167587189, 114512891]"
527,"Dorsal auditory area, layer 1,AUDd1","['layer 1', 'AUDd1']",1,"[1, 147, 153]","[997, 8, 567, 688, 695, 315, 247, 1011, 527]","[667481440, 184527634, 12, 691663206]"
600,"Dorsal auditory area, layer 2/3,AUDd2/3","['layer 2/3', 'AUDd2/3']",1,"[1, 147, 153]","[997, 8, 567, 688, 695, 315, 247, 1011, 600]","[667481441, 184527634, 12, 691663206]"
678,"Dorsal auditory area, layer 4,AUDd4","['layer 4', 'AUDd4']",1,"[1, 147, 153]","[997, 8, 567, 688, 695, 315, 247, 1011, 678]","[184527634, 12, 667481445, 691663206]"
252,"Dorsal auditory area, layer 5,AUDd5","['layer 5', 'AUDd5']",1,"[1, 147, 153]","[997, 8, 567, 688, 695, 315, 247, 1011, 252]","[184527634, 12, 667481446, 691663206]"
156,"Dorsal auditory area, layer 6a,AUDd6a","['layer 6a', 'AUDd6a']",1,"[1, 147, 153]","[997, 8, 567, 688, 695, 315, 247, 1011, 156]","[667481449, 184527634, 12, 691663206]"
243,"Dorsal auditory area, layer 6b,AUDd6b","['layer 6b', 'AUDd6b']",1,"[1, 147, 153]","[997, 8, 567, 688, 695, 315, 247, 1011, 243]","[667481450, 184527634, 12, 691663206]"
480149230,"Laterolateral anterior visual area,VISlla",['VISlla'],1,"[1, 147, 153]","[997, 8, 567, 688, 695, 315, 247, 1011, 480149230]",[]
480149234,"Laterolateral anterior visual area, layer 1,VISlla1","['layer 1', 'VISlla1']",1,"[1, 147, 153]","[997, 8, 567, 688, 695, 315, 247, 1011, 480149230, 480149234]",[]
480149238,"Laterolateral anterior visual area, layer 2/3,VISlla2/3","['layer 2/3', 'VISlla2/3']",1,"[1, 147, 153]","[997, 8, 567, 688, 695, 315, 247, 1011, 480149230, 480149238]",[]
480149242,"Laterolateral anterior visual area, layer 4,VISlla4","['layer 4', 'VISlla4']",1,"[1, 147, 153]","[997, 8, 567, 688, 695, 315, 247, 1011, 480149230, 480149242]",[]
480149246,"Laterolateral anterior visual area,layer 5,VISlla5","['layer 5', 'VISlla5']",1,"[1, 147, 153]","[997, 8, 567, 688, 695, 315, 247, 1011, 480149230, 480149246]",[]
480149250,"Laterolateral anterior visual area, layer 6a,VISlla6a","['layer 6a', 'VISlla6a']",1,"[1, 147, 153]","[997, 8, 567, 688, 695, 315, 247, 1011, 480149230, 480149250]",[]
480149254,"Laterolateral anterior visual area, layer 6b,VISlla6b","['layer 6b', 'VISlla6b']",1,"[1, 147, 153]","[997, 8, 567, 688, 695, 315, 247, 1011, 480149230, 480149254]",[]
1002,"Primary auditory area,AUDp",['AUDp'],1,"[1, 147, 153]","[997, 8, 567, 688, 695, 315, 247, 1002]","[112905828, 688152357, 691663206, 687527945, 12, 184527634, 167587189, 114512891]"
735,"Primary auditory area, layer 1,AUDp1","['layer 1', 'AUDp1']",1,"[1, 147, 153]","[997, 8, 567, 688, 695, 315, 247, 1002, 735]","[667481440, 184527634, 12, 691663206]"
251,"Primary auditory area, layer 2/3,AUDp2/3","['layer 2/3', 'AUDp2/3']",1,"[1, 147, 153]","[997, 8, 567, 688, 695, 315, 247, 1002, 251]","[667481441, 184527634, 12, 691663206]"
816,"Primary auditory area, layer 4,AUDp4","['layer 4', 'AUDp4']",1,"[1, 147, 153]","[997, 8, 567, 688, 695, 315, 247, 1002, 816]","[184527634, 12, 667481445, 691663206]"
847,"Primary auditory area, layer 5,AUDp5","['layer 5', 'AUDp5']",1,"[1, 147, 153]","[997, 8, 567, 688, 695, 315, 247, 1002, 847]","[184527634, 12, 667481446, 691663206]"
954,"Primary auditory area, layer 6a,AUDp6a","['layer 6a', 'AUDp6a']",1,"[1, 147, 153]","[997, 8, 567, 688, 695, 315, 247, 1002, 954]","[667481449, 184527634, 12, 691663206]"
1005,"Primary auditory area, layer 6b,AUDp6b","['layer 6b', 'AUDp6b']",1,"[1, 147, 153]","[997, 8, 567, 688, 695, 315, 247, 1002, 1005]","[667481450, 184527634, 12, 691663206]"
1027,"Posterior auditory area,AUDpo",['AUDpo'],1,"[1, 147, 153]","[997, 8, 567, 688, 695, 315, 247, 1027]","[112905828, 688152357, 691663206, 687527945, 12, 184527634, 167587189, 114512891]"
696,"Posterior auditory area, layer 1,AUDpo1","['layer 1', 'AUDpo1']",1,"[1, 147, 153]","[997, 8, 567, 688, 695, 315, 247, 1027, 696]","[667481440, 184527634, 12, 691663206]"
643,"Posterior auditory area, layer 2/3,AUDpo2/3","['layer 2/3', 'AUDpo2/3']",1,"[1, 147, 153]","[997, 8, 567, 688, 695, 315, 247, 1027, 643]","[667481441, 184527634, 12, 691663206]"
759,"Posterior auditory area, layer 4,AUDpo4","['layer 4', 'AUDpo4']",1,"[1, 147, 153]","[997, 8, 567, 688, 695, 315, 247, 1027, 759]","[184527634, 12, 667481445, 691663206]"
791,"Posterior auditory area, layer 5,AUDpo5","['layer 5', 'AUDpo5']",1,"[1, 147, 153]","[997, 8, 567, 688, 695, 315, 247, 1027, 791]","[184527634, 12, 667481446, 691663206]"
249,"Posterior auditory area, layer 6a,AUDpo6a","['layer 6a', 'AUDpo6a']",1,"[1, 147, 153]","[997, 8, 567, 688, 695, 315, 247, 1027, 249]","[667481449, 184527634, 12, 691663206]"
456,"Posterior auditory area, layer 6b,AUDpo6b","['layer 6b', 'AUDpo6b']",1,"[1, 147, 153]","[997, 8, 567, 688, 695, 315, 247, 1027, 456]","[184527634, 667481450, 691663206]"
1018,"Ventral auditory area,AUDv",['AUDv'],1,"[1, 147, 153]","[997, 8, 567, 688, 695, 315, 247, 1018]","[112905828, 688152357, 691663206, 687527945, 12, 184527634, 167587189, 114512891]"
959,"Ventral auditory area, layer 1,AUDv1","['layer 1', 'AUDv1']",1,"[1, 147, 153]","[997, 8, 567, 688, 695, 315, 247, 1018, 959]","[667481440, 184527634, 12, 691663206]"
755,"Ventral auditory area, layer 2/3,AUDv2/3","['layer 2/3', 'AUDv2/3']",1,"[1, 147, 153]","[997, 8, 567, 688, 695, 315, 247, 1018, 755]","[667481441, 184527634, 12, 691663206]"
